,Unnamed: 0,longitude,latitude,heat_stress_score
75,75,4.74931728255396,51.5830704637287,0.65
76,76,4.75293666022251,51.5821912753764,0.65
77,77,4.75163240022642,51.5722964894683,0.65
78,78,4.74805174720103,51.5704791982784,0.65
79,79,4.74720388838531,51.5794633943525,0.59
80,80,4.72767645428791,51.5829504160719,0.77
81,81,4.75151284357212,51.5808352213445,0.61
82,82,4.74860856541247,51.5821677204168,0.61
83,83,4.74574857620825,51.5803543027073,0.61
84,84,4.74793785196489,51.5785685199816,0.61
85,85,4.75165756344624,51.5704988609246,0.61
86,86,4.7341686888266,51.5829868576942,0.71
87,87,4.73562431235286,51.5820960942291,0.71
88,88,4.73710562485191,51.5794076894153,0.71
89,89,4.72844999333524,51.5793592481047,0.71
90,90,4.72847607989443,51.5775616272693,0.64
91,91,4.73432382990198,51.5722011218171,0.64
92,92,4.73285554479981,51.5739906817552,0.64
93,93,4.72993164035145,51.5766709341709,0.64
94,94,4.73140012774957,51.5748814117053,0.64
95,95,4.73724718641135,51.5695207576246,0.64
96,96,4.75295549956127,51.5808430548918,0.64
97,97,4.73921821291905,51.5830149399562,0.64
98,98,4.74506540192331,51.5776538986598,0.64
99,99,4.74867178648394,51.5776736543712,0.64
100,100,4.7501017268414,51.578580336361,0.64
101,101,4.75164498220237,51.5713976573011,0.64
102,102,4.73908180345138,51.5672887285107,0.64
103,103,4.74590095410543,51.5695685445267,0.64
104,104,4.74018300417752,51.5659415061359,0.64
105,105,4.73286849912188,51.5730918703285,0.62
106,106,4.7500512631059,51.5821755898721,0.62
107,107,4.74573587427551,51.5812531154386,0.62
108,108,4.74576127756013,51.5794554899062,0.62
109,109,4.75309989096397,51.5705066921438,0.62
110,110,4.75022784580533,51.5695921977376,0.62
111,111,4.74591364849008,51.568669730898,0.62
112,112,4.72995116003882,51.5753227180047,0.63
113,113,4.75149396137635,51.5821834415252,0.63
114,114,4.75153172433271,51.5794870008875,0.63
115,115,4.74716586829736,51.5821598331595,0.63
116,116,4.74577397833119,51.5785566770356,0.63
117,117,4.74722923221299,51.5776657681332,0.63
118,118,4.7480643993344,51.5695803844121,0.63
119,119,4.75021523650371,51.5704910119094,0.63
120,120,4.7444713809689,51.5686618111079,0.63
121,121,4.74440776046292,51.5731558775432,0.69
122,122,4.753018287792,51.5763489852805,0.69
123,123,4.74080812858441,51.5726870890349,0.69
124,124,4.73424627000565,51.5775939910053,0.69
125,125,4.73279076430367,51.5784847378513,0.69
126,126,4.73926953608345,51.5794196928723,0.69
127,127,4.73707987873559,51.5812053124764,0.7
128,128,4.73423334128734,51.5784928022943,0.7
129,129,4.7364100937708,51.5776060472404,0.7
130,130,4.74717854223958,51.5812610202936,0.58
131,131,4.74864649979001,51.5794712809982,0.58
132,132,4.7500638799052,51.5812767765988,0.58
133,133,4.7372214532415,51.5713183822066,0.67
134,134,4.73825857606302,51.5744652218208,0.67
135,135,4.7386766418275,51.5704275791294,0.67
136,136,4.74300361054432,51.5704514819616,0.67
137,137,4.74013177330375,51.5695367577741,0.67
138,138,4.74731791735976,51.5713740741867,0.67
139,139,4.75087981113772,51.5745327365157,0.67
140,140,4.73281667827944,51.5766871156207,0.67
141,141,4.73923104459033,51.5821161282901,0.67
142,142,4.74138229683381,51.5830269180859,0.67
143,143,4.75292409999188,51.5830900889852,0.67
144,144,4.74571046866731,51.5830507406918,0.67
145,145,4.74428047580733,51.5821440052388,0.67
146,146,4.7428824367503,51.5789902214504,0.67
147,147,4.73563721486522,51.5811972830108,0.72
148,148,4.732777806427,51.5793835488623,0.72
149,149,4.72989259710441,51.5793673661577,0.72
150,150,4.72843694916093,51.5802580584179,0.72
151,151,4.74719121560222,51.5803622073579,0.57
152,152,4.75007649612752,51.5803779632559,0.57
153,153,4.73058789600466,51.5811690329511,0.76
154,154,4.72984053110893,51.5829626078308,0.76
155,155,4.73347322019686,51.5811851986911,0.74
156,156,4.73729864569272,51.5659255076404,0.74
157,157,4.73127675519418,51.5834201142175,0.74
158,158,4.7458882591404,51.5704673580871,0.66
159,159,4.74157406762903,51.5695447311556,0.66
160,160,4.74876027170373,51.5713819589979,0.66
161,161,4.7516198177536,51.5731953036372,0.66
162,162,4.75019001617088,51.5722886400473,0.66
163,163,4.7458059443515,51.576294279386,0.66
164,164,4.73136117376244,51.5775778447365,0.66
165,165,4.73355087998017,51.5757923317926,0.66
166,166,4.73644874784408,51.5749096120223,0.66
167,167,4.7471531937755,51.5830586459555,0.66
168,168,4.75148137257286,51.5830822549316,0.66
169,169,4.75011434133302,51.5776815228094,0.66
170,170,4.75297433746811,51.5794948341312,0.66
171,171,4.7515443108336,51.5785881872024,0.66
172,172,4.75307478485724,51.5723043210923,0.66
173,173,4.72805632787749,51.5816133952629,0.75
174,174,4.75008911177291,51.5794791498432,0.6
175,175,4.74735591659161,51.568677632893,0.6
176,176,4.74862753332207,51.5808195008459,0.56
177,177,4.73874082464175,51.5659335157849,0.68
178,178,4.74514167667371,51.572260993352,0.68
179,179,4.74214210090139,51.5803259698273,0.68
180,180,4.75157577463779,51.5763411527456,0.68
181,181,4.75298689540135,51.5785960202435,0.68
182,182,4.73134818791252,51.5784766556081,0.68
183,183,4.7328037215878,51.5775859267707,0.68
184,184,4.73570171865768,51.5767032079391,0.68
185,185,4.73756242623306,51.5726736130494,0.68
186,186,4.73561140925041,51.5829949053774,0.68
187,187,4.73706700479436,51.5821041239022,0.68
188,188,4.73529623703921,51.5798420163418,0.73
189,189,4.73418162050144,51.582088046754,0.73
190,190,4.72987958149842,51.5802661766807,0.73
191,191,4.73272596899421,51.5829787922088,0.73
192,192,4.81048518162989,51.5950735238172,0.65
193,193,4.81806756196401,51.5946534300959,0.65
194,194,4.8090649654781,51.5932687589447,0.65
195,195,4.81448243599406,51.5928416645498,0.65
196,196,4.80552063919882,51.5883104506817,0.65
197,197,4.80481652790007,51.5869555399742,0.65
198,198,4.80912221833909,51.5887746563606,0.65
199,199,4.8077711039793,51.5815769492003,0.65
200,200,4.82649282772588,51.5843648424703,0.65
201,201,4.82795776114659,51.5825741040093,0.65
202,202,4.81855752412997,51.5843265208491,0.65
203,203,4.8156606447179,51.5852112764696,0.65
204,204,4.813479389683,51.5865489188028,0.65
205,205,4.80628239971256,51.5851650749978,0.65
206,206,4.80774815563643,51.5833745911967,0.65
207,207,4.80561858367215,51.5806673791974,0.65
208,208,4.80347770779615,51.5788589444932,0.59
209,209,4.81208779247882,51.5824971355015,0.59
210,210,4.81930140689246,51.5825323882281,0.59
211,211,4.82652613662106,51.5816683724897,0.59
212,212,4.80843504954543,51.586082217534,0.61
213,213,4.80919090449058,51.5833817309399,0.61
214,214,4.81351915425941,51.5834030254247,0.61
215,215,4.82507230768874,51.5825602699601,0.61
216,216,4.82782483502654,51.5933599814586,0.71
217,217,4.82856850105776,51.5915657774585,0.71
218,218,4.82641508919437,51.5906566033137,0.71
219,219,4.82068803987387,51.5870334977076,0.71
220,220,4.8243007475251,51.5866044774456,0.71
221,221,4.82644840875568,51.5879601348014,0.71
222,222,4.81193400737472,51.5946307162527,0.64
223,223,4.81482588595172,51.5941959689976,0.64
224,224,4.80768503693279,51.588318105302,0.64
225,225,4.81346234571271,51.5878971507986,0.64
226,226,4.80273326055831,51.5806529940078,0.64
227,227,4.80778257736363,51.5806781280979,0.64
228,228,4.82650393119873,51.583466019213,0.64
229,229,4.82073291405958,51.5834382079732,0.64
230,230,4.81203084371584,51.5869912423823,0.64
231,231,4.80626514269961,51.5865133058804,0.64
232,232,4.81350211307333,51.5847512758235,0.62
233,233,4.80770225265288,51.5869698743523,0.62
234,234,4.80773668067782,51.5842734120904,0.62
235,235,4.81856878477059,51.5834276985825,0.62
236,236,4.82651503416378,51.5825671958861,0.62
237,237,4.82362958172279,51.5825533262312,0.62
238,238,4.82074413132334,51.5825393853652,0.62
239,239,4.80992946528556,51.5820339953283,0.62
240,240,4.81338847533123,51.5937394879094,0.63
241,241,4.81058797973261,51.5869841196296,0.63
242,242,4.81567196302782,51.5843124546364,0.63
243,243,4.82218685626722,51.5825463646996,0.63
244,244,4.82506117614897,51.5834590931079,0.63
245,245,4.80922524049877,51.5806852672875,0.63
246,246,4.80401998893016,51.5927968704073,0.69
247,247,4.82781375455598,51.5942588041218,0.69
248,248,4.82494983281348,51.5924473028111,0.69
249,249,4.80332741193901,51.590543625885,0.69
250,250,4.82499437621769,51.5888520305296,0.69
251,251,4.8279023841298,51.5870682208398,0.69
252,252,4.8300335862422,51.589775014302,0.69
253,253,4.82287474380663,51.5852423211838,0.69
254,254,4.8264706192566,51.5861624887757,0.69
255,255,4.80632841279719,51.581569792024,0.69
256,256,4.80413555253014,51.5838029714225,0.69
257,257,4.80258851512787,51.5918913595422,0.7
258,258,4.8054400227827,51.5945990942172,0.7
259,259,4.8256546687398,51.5937990139465,0.7
260,260,4.82855743589485,51.5924646003522,0.7
261,261,4.82930105810658,51.5906704049683,0.7
262,262,4.82860723140261,51.588419393138,0.7
263,263,4.82640398165781,51.5915554260104,0.7
264,264,4.82428406205821,51.5879497308858,0.7
265,265,4.82645951426011,51.5870613118236,0.7
266,266,4.80631691031517,51.5824686128719,0.7
267,267,4.82358493820224,51.5861486176865,0.7
268,268,4.82213090770394,51.5870404779443,0.7
269,269,4.81389656494604,51.582060881581,0.58
270,270,4.81785868297589,51.5825253732882,0.58
271,271,4.80478192365812,51.5896520004932,0.67
272,272,4.81702441127671,51.5915099993301,0.67
273,273,4.80762764245417,51.5928122071395,0.67
274,274,4.82425615196878,51.590199768361,0.67
275,275,4.81958872222897,51.5883807335916,0.67
276,276,4.82866806475104,51.5834763682529,0.67
277,277,4.8279134605463,51.5861693976133,0.67
278,278,4.82505004410007,51.5843579161862,0.67
279,279,4.82217566757808,51.583445187488,0.67
280,280,4.82072169628279,51.5843370305115,0.67
281,281,4.81926766783437,51.5852288553002,0.67
282,282,4.81781358223026,51.5861206618528,0.67
283,283,4.81491090674962,51.5874548095404,0.67
284,284,4.8048395947569,51.5851578992773,0.67
285,285,4.80629390377289,51.584266254359,0.67
286,286,4.82785807339709,51.5906635130445,0.72
287,287,4.82643730274327,51.5888589577091,0.72
288,288,4.81641595957494,51.5825183405456,0.57
289,289,4.80336789152715,51.5873972522626,0.66
290,290,4.80694634567183,51.5896627520484,0.66
291,291,4.80980937156424,51.5914746485732,0.66
292,292,4.816646401316,51.5928608274239,0.66
293,293,4.82167529286639,51.5946744822806,0.66
294,294,4.80905351333442,51.5941675792493,0.66
295,295,4.81417794579615,51.5883636991374,0.66
296,296,4.81782485819021,51.5852218398163,0.66
297,297,4.82720313006328,51.5852671154758,0.66
298,298,4.80344303201236,51.5815554242649,0.66
299,299,4.82361842160832,51.5834521491996,0.66
300,300,4.80775963007025,51.5824757702333,0.66
301,301,4.80490878266905,51.5797649755122,0.6
302,302,4.81063370543018,51.5833847937782,0.6
303,303,4.81209918066875,51.5815983139162,0.6
304,304,4.81640465658752,51.5834171626095,0.6
305,305,4.80477038785553,51.5905508205254,0.68
306,306,4.80619610255009,51.5919062276088,0.68
307,307,4.82245282619734,51.5901803729237,0.68
308,308,4.8177346360676,51.5924124141431,0.68
309,309,4.8076104214866,51.5941604372906,0.68
310,310,4.82348446041195,51.5942380193592,0.68
311,311,4.82925685361955,51.5942656967584,0.68
312,312,4.80333897632625,51.5896448060388,0.68
313,313,4.81492790733356,51.5861065771084,0.68
314,314,4.81925079663197,51.5865770886551,0.68
315,315,4.80415856461398,51.5820115313925,0.68
316,316,4.80630540730708,51.5833674336503,0.68
317,317,4.82936734967378,51.5852774651718,0.68
318,318,4.80485112739408,51.584259078824,0.68
319,319,4.82503891154203,51.5852567391947,0.68
320,320,4.82071047799293,51.5852358529801,0.68
321,321,4.80339679032873,51.5851507057529,0.68
322,322,4.83228594512861,51.5825947215621,0.65
323,323,4.82957167035917,51.5686462664497,0.65
324,324,4.82523921971492,51.569077914465,0.65
325,325,4.81080485833627,51.5699065256451,0.65
326,326,4.80937969432144,51.5685511732252,0.65
327,327,4.8165628513844,51.5708336474273,0.65
328,328,4.81366679544786,51.5717183558721,0.65
329,329,4.82880075260949,51.5726904805587,0.65
330,330,4.83251659114211,51.5637193829652,0.65
331,331,4.83325958183952,51.5619251616454,0.65
332,332,4.82817914263949,51.5645976194556,0.65
333,333,4.8267258940616,51.5654895395983,0.65
334,334,4.81233821240565,51.5627230447526,0.52
335,335,4.83095336133051,51.5735996244323,0.59
336,336,4.81798266749497,51.5726383240209,0.59
337,337,4.82232108063452,51.5717604858492,0.59
338,338,4.83679940736781,51.5673351507102,0.59
339,339,4.83683208778625,51.5646386731068,0.59
340,340,4.83687020933765,51.5614927818572,0.59
341,341,4.8238526768766,51.5645768524158,0.59
342,342,4.82821233240715,51.5619011444297,0.59
343,343,4.81812911428139,51.5609536187856,0.59
344,344,4.81950936223284,51.5659041609575,0.59
345,345,4.81228683157933,51.5667818959669,0.59
346,346,4.81107854140048,51.5483347703854,0.59
347,347,4.83096437303064,51.5727007998129,0.61
348,348,4.83534623991873,51.5682271779492,0.61
349,349,4.82820126965699,51.5627999695054,0.61
350,350,4.82529483162294,51.564583792556,0.61
351,351,4.82091232873898,51.5690570379661,0.61
352,352,4.82377461677818,51.5708686213585,0.61
353,353,4.81735170848948,51.5654442183803,0.61
354,354,4.81811785223362,51.5618524426697,0.61
355,355,4.81803345226639,51.5685870859203,0.61
356,356,4.81943631684659,51.5717465137124,0.61
357,357,4.81654025832753,51.5726312932777,0.61
358,358,4.81363273217755,51.5744148232456,0.61
359,359,4.80941972226489,51.5654052948877,0.61
360,360,4.81084478921615,51.566760647129,0.61
361,361,4.81225856065938,51.5690148044807,0.61
362,362,4.81522240000343,51.5627371912049,0.61
363,363,4.83543361011166,51.5610365716062,0.61
364,364,4.80819527003168,51.5483205230696,0.61
365,365,4.80931678016106,51.5734946945043,0.71
366,366,4.80788581421589,51.5725887350682,0.71
367,367,4.83246169545782,51.568213527575,0.64
368,368,4.83100291007779,51.5695549131616,0.64
369,369,4.82664823014776,51.5717813105751,0.64
370,370,4.82521697139198,51.5708755627544,0.64
371,371,4.82526702731994,51.5668308537752,0.64
372,372,4.81511483756383,51.5712760107023,0.64
373,373,4.81224717975751,51.5699136270282,0.64
374,374,4.81364408712016,51.5735160008562,0.64
375,375,4.81219026744224,51.5744077387433,0.64
376,376,4.83083219938965,51.5834866907086,0.64
377,377,4.83537354659748,51.5659801139825,0.64
378,378,4.83109647417031,51.5619148990883,0.64
379,379,4.82963233412134,51.5637056810954,0.64
380,380,4.82673698687767,51.5645907149026,0.64
381,381,4.80940256825265,51.5667535285938,0.64
382,382,4.80785236046175,51.5469661351485,0.64
383,383,4.83371223386629,51.5839497948238,0.62
384,384,4.83245071482873,51.5691123527116,0.62
385,385,4.83540085003369,51.563733049489,0.62
386,386,4.83542269058484,51.5619353976341,0.62
387,387,4.82965440303654,51.5619080306551,0.62
388,388,4.82674807918664,51.5636918901396,0.62
389,389,4.82878969806868,51.5735893049113,0.62
390,390,4.82343107259682,51.569514424137,0.62
391,391,4.82528371025826,51.5654826170728,0.62
392,392,4.82383037654035,51.5663745010233,0.62
393,393,4.81945879471277,51.5699488490812,0.62
394,394,4.82520584646758,51.5717743867971,0.62
395,395,4.81799393572281,51.5717395009481,0.62
396,396,4.81513182415974,51.5699277764056,0.62
397,397,4.81738554208712,51.562747747605,0.62
398,398,4.81082767672797,51.5681088808492,0.62
399,399,4.83110747932782,51.5610160735902,0.62
400,400,4.80964833092598,51.54742883184,0.62
401,401,4.83227495646281,51.5834935456006,0.63
402,402,4.83535716294038,51.5673283523921,0.63
403,403,4.83538992900929,51.5646318753157,0.63
404,404,4.83541177055886,51.562834223595,0.63
405,405,4.83327054418172,51.5610263358821,0.63
406,406,4.83390396743792,51.5682203616599,0.63
407,407,4.83098088969823,51.5713525628091,0.63
408,408,4.82381365001222,51.5677227373554,0.63
409,409,4.82964336883115,51.5628068559088,0.63
410,410,4.82819020640112,51.5636987945141,0.63
411,411,4.81081626779293,51.5690077032811,0.63
412,412,4.81657414713811,51.5699348244,0.63
413,413,4.8136895016991,51.569920710615,0.63
414,414,4.81509784967664,51.5726242447368,0.63
415,415,4.81655155511422,51.5717324703866,0.63
416,416,4.81800520343544,51.5708406778071,0.63
417,417,4.80725645606417,51.5653945774003,0.63
418,418,4.83660323069256,51.5835140034564,0.49
419,419,4.80711867649112,51.5761804390025,0.69
420,420,4.80929389838479,51.5752923381131,0.69
421,421,4.80932822026452,51.5725958725971,0.69
422,422,4.80789728235493,51.5716899132771,0.69
423,423,4.82948883697685,51.5753904023692,0.55
424,424,4.80930533953449,51.574393516343,0.7
425,425,4.83661413363356,51.582615178889,0.45
426,426,4.84237426997405,51.5835410313504,0.53
427,427,4.8287786430224,51.5744881291955,0.58
428,428,4.82822339465162,51.561002319287,0.58
429,429,4.81229270024324,51.5663183364311,0.58
430,430,4.81086190040374,51.5654124131471,0.58
431,431,4.81372355718324,51.5672242422196,0.58
432,432,4.81942507717764,51.5726453369664,0.58
433,433,4.81652896102432,51.5735301161004,0.58
434,434,4.83804598976821,51.5835207871349,0.46
435,435,4.84505304425311,51.5835469992142,0.46
436,436,4.81074780322745,51.5744006364424,0.67
437,437,4.8079431496681,51.5680946254313,0.67
438,438,4.80792021706005,51.5698922694903,0.67
439,439,4.81078203792895,51.5717041522481,0.67
440,440,4.82809614836473,51.5713388044176,0.67
441,441,4.80785140665241,51.5752852000307,0.72
442,442,4.83240678729164,51.5727076525788,0.57
443,443,4.81377463171589,51.5631795385396,0.57
444,444,4.83678851289893,51.568233976443,0.57
445,445,4.81373490797336,51.5663254192856,0.57
446,446,4.81106714393216,51.5492335942838,0.57
447,447,4.81252017786674,51.5483418673655,0.57
448,448,4.83084321663031,51.5825878668473,0.66
449,449,4.83229693329186,51.5816958974541,0.66
450,450,4.83318852370928,51.5677503759239,0.66
451,451,4.82953851877911,51.5713456925119,0.66
452,452,4.81073639064034,51.5752994583966,0.66
453,453,4.8122016509462,51.573508916537,0.66
454,454,4.81223579833529,51.5708124495077,0.66
455,455,4.80936253743668,51.5698994064658,0.66
456,456,4.80541303237745,51.5685430390509,0.66
457,457,4.8071071914473,51.577079260358,0.66
458,458,4.807960347812,51.5667463922639,0.66
459,459,4.8332486189962,51.5628239873418,0.66
460,460,4.81232683514524,51.5636218677732,0.54
461,461,4.8324397336976,51.5700111777804,0.6
462,462,4.83389301536284,51.5691191869731,0.6
463,463,4.83681574819806,51.5659869120369,0.6
464,464,4.83328150602284,51.5601275100519,0.6
465,465,4.82384152696334,51.5654756767533,0.6
466,466,4.82966543673755,51.5610092053345,0.6
467,467,4.81519975914796,51.56453483791,0.6
468,468,4.81732915017975,51.5672418652267,0.6
469,469,4.81442200096083,51.5690254161779,0.6
470,470,4.82092353779888,51.5681582142592,0.6
471,471,4.82376346329606,51.5717674452218,0.6
472,472,4.82087869848426,51.5717535086794,0.6
473,473,4.8150865238133,51.5735230673774,0.6
474,474,4.8072679342836,51.5644957551588,0.6
475,475,4.80963690545502,51.5483276556201,0.6
476,476,4.84275083206526,51.5821985080489,0.47
477,477,4.81250880892322,51.5492406914473,0.56
478,478,4.81374625824457,51.5654265962841,0.56
479,479,4.84381703103128,51.5835477438154,0.44
480,480,4.84093150941026,51.583534301082,0.51
481,481,4.83085423336712,51.5816890429166,0.68
482,482,4.80790874996964,51.5707910914178,0.68
483,483,4.8107649211933,51.5730524034374,0.68
484,484,4.80714164500329,51.5743827960851,0.73
485,485,4.77603202149761,51.581415379043,0.77
486,486,4.77457114543207,51.5827560552456,0.77
487,487,4.77889329049796,51.5832280576992,0.77
488,488,4.78604746314363,51.5877594483327,0.77
489,489,4.77739017222446,51.5877146279497,0.82
490,490,4.78608317880959,51.5850629947534,0.71
491,491,4.78466424623052,51.5832579340925,0.71
492,492,4.77309802149879,51.5849955290426,0.78
493,493,4.7795966545853,51.5845767792624,0.78
494,494,4.77746262742491,51.5823217271127,0.78
495,495,4.78175478809209,51.5850406664169,0.78
496,496,4.77306153420487,51.5876919773892,0.83
497,497,4.77525009230036,51.5859056832115,0.83
498,498,4.77601991899156,51.5823141958992,0.79
499,499,4.77745055293887,51.5832205440938,0.79
500,500,4.77455294729082,51.5841042799961,0.79
501,501,4.7788571494548,51.5859245088059,0.79
502,502,4.78031199228128,51.5850331880305,0.79
503,503,4.77523186853455,51.587257191567,0.84
504,504,4.77454081454806,51.5850030964476,0.81
505,505,4.77599571231892,51.5841118294022,0.81
506,506,4.77307369719246,51.5867931613439,0.81
507,507,4.7788330526709,51.5877221425264,0.81
508,508,4.77740828795589,51.5863664030348,0.81
509,509,4.78174279768176,51.5859394837696,0.81
510,510,4.7860950829426,51.5841641767535,0.69
511,511,4.78323346666718,51.5823516739431,0.69
512,512,4.78468810892069,51.5814602981274,0.69
513,513,4.7818027442499,51.5814453963069,0.69
514,514,4.77600781593201,51.5832130126856,0.8
515,515,4.77743244024158,51.5845687694922,0.8
516,516,4.78244623835606,51.5872919131152,0.8
517,517,4.77308585962376,51.5858943452283,0.8
518,518,4.7868640221039,51.5805724687547,0.7
519,519,4.78179075603289,51.5823442139391,0.7
520,520,4.78036607099167,51.5809885100056,0.72
521,521,4.77458934218993,51.5814078302223,0.76
522,522,4.77311018281759,51.5840967127867,0.76
523,523,4.77747470135875,51.5814229100618,0.76
524,524,4.77890533641045,51.5823292405239,0.76
525,525,4.78033602860798,51.5832355535018,0.76
526,526,4.78176677795403,51.5841418489942,0.76
527,527,4.78319758445128,51.5850481269995,0.76
528,528,4.77313450378668,51.5822990800652,0.74
529,529,4.78606532165549,51.586411221679,0.74
530,530,4.7775047894315,51.5791828840472,0.74
531,531,4.78898052571369,51.5841862906185,0.66
532,532,4.77604412352557,51.5805165441865,0.75
533,533,4.78177876726762,51.5832430315015,0.75
534,534,4.78464038135755,51.5850555697783,0.75
535,535,4.78467617784844,51.5823591161447,0.68
536,536,4.78324542631183,51.5814528561181,0.68
537,537,4.78613079207519,51.5814677223347,0.68
538,538,4.7731588225313,51.5805014470647,0.73
539,539,4.78357590169685,51.5837063457233,0.73
540,540,4.78034804594688,51.5823367361327,0.73
541,541,4.78633305132132,51.5661878022202,0.65
542,542,4.78922928380686,51.5653037709021,0.65
543,543,4.76180957757699,51.5665086342437,0.59
544,544,4.76327030497004,51.5651681154785,0.59
545,545,4.76324560543333,51.5669657480531,0.61
546,546,4.76471246573266,51.5651758031361,0.61
547,547,4.77153269165521,51.5674467993977,0.64
548,548,4.76687570796109,51.5651872945218,0.62
549,549,4.77192327796812,51.5652139745217,0.62
550,550,4.76470014479496,51.566074619656,0.63
551,551,4.76976003285742,51.5652025630764,0.63
552,552,4.77263219606741,51.566116578061,0.63
553,553,4.78924111887554,51.5644049510074,0.63
554,554,4.75891895524425,51.5669425771219,0.53
555,555,4.75895626063711,51.5642461299548,0.53
556,556,4.76182814477196,51.5651604100274,0.58
557,557,4.76472478610713,51.5642769865485,0.58
558,558,4.78921744819714,51.5662025907293,0.67
559,559,4.76328265389157,51.5642692990895,0.57
560,560,4.75786786845926,51.5646945379926,0.54
561,561,4.76325795548397,51.5660669317997,0.6
562,562,4.7892529534032,51.5635061310451,0.6
563,563,4.76184052224052,51.5642615938376,0.56
564,564,4.76037978198825,51.5656020948113,0.56
565,565,4.80507014739855,51.567181459152,0.65
566,566,4.79500969072225,51.5644343129776,0.65
567,567,4.79932449000392,51.5653549688434,0.65
568,568,4.80220883943847,51.5653694366825,0.61
569,569,4.79214895805326,51.5626220268266,0.61
570,570,4.79502141106399,51.5635354922565,0.61
571,571,4.79785898692068,51.5671453500909,0.71
572,572,4.80501252902099,51.5716755672752,0.71
573,573,4.80508166942191,51.5662826552426,0.64
574,574,4.80219726077137,51.5662682582067,0.64
575,575,4.79645183502668,51.5644416089869,0.64
576,576,4.7978939798656,51.5644488872029,0.62
577,577,4.80509319099025,51.5653838333462,0.62
578,578,4.79285823845978,51.5635245084283,0.63
579,579,4.80076666445589,51.5653622116598,0.63
580,580,4.80363946483262,51.5662754656218,0.63
581,581,4.79498624850434,51.5662319362968,0.69
582,582,4.7992895811109,51.5680514320914,0.69
