correlation_coef,column1,column2,
0.29225015456556674,workplace_count, Human trafficking,
0.008836246399868904,workplace_count, Quality of life (other),
0.24510821853799392,workplace_count, Road (other),
0.26501788664216025,workplace_count, Special Laws,
-0.14512735729283394,workplace_count, Transport of hazardous substances,
0.09522103926821744,workplace_count,Abuse,
0.057614511138009326,workplace_count,Animals,
0.2628858908628568,workplace_count,Arms Trade,
0.38831759219831496,workplace_count,Cybercrime,
0.16933890137096233,workplace_count,Discrimination,
0.10692769666247566,workplace_count,Domestic Violation,
0.2728063311191598,workplace_count,Drug trafficking,
0.028016881625389078,workplace_count,Drugs/drink nuisance,
0.3388102512693262,workplace_count,Fire/Explosion,
0.27358827218798937,workplace_count,Fireworks,
0.2557630439239753,workplace_count,Home theft/burglary,
-0.030999603062311556,workplace_count,Immigration care,
0.4197617095296198,workplace_count,Motor Vehicle Theft,
0.06960723906764493,workplace_count,Murder, Manslaughter,
0.1563632071747785,workplace_count,Neighbor rumor (relationship problems),
0.13609488173246062,workplace_count,Open violence (person),
0.15942927496197362,workplace_count,Other property crimes,
-0.003874950382788915,workplace_count,People smuggling,
0.0030866130555688644,workplace_count,Pickpocketing,
-0.10691390625410709,workplace_count,Robbery,
0.09815599335581016,workplace_count,Shoplifting,
0.2756106648665858,workplace_count,Street robbery,
0.2618612746661954,workplace_count,Structure of the Environmental Management Act,
0.5177843767893018,workplace_count,Theft from/from motor vehicles,
0.23073227994587697,workplace_count,Theft of mopeds, mopeds and bicycles,
0.1039258610552423,workplace_count,Theft/burglary box/garage/shed,
0.44556584726702714,workplace_count,Theft/burglary of companies, etc.,
-0.004374593830983383,workplace_count,Thefts (water),
0.41267977296592645,workplace_count,Threat,
0.36754699923178014,workplace_count,Total felonies,
0.3105635256520438,workplace_count,Under the influence (away),
0.027699968077910336,workplace_count,Vertical Fraud,
-0.1922098418648825,workplace_count,drug_store_count,
0.8594182930018864,inhabitants,light_count,
0.3405523283342036,inhabitants,sport_building_count,
0.509593267663157,inhabitants,workplace_count,
-0.3801724044623694,inhabitants,light_per_1000,
-0.2597484977104984,inhabitants,sport_building_per_1000,
-0.28833963919878225,inhabitants,area_sqkm,
0.08455086332825607,inhabitants,green_score,
-0.05662595136298311,inhabitants,livability_score,
-0.3219904141446939,inhabitants,house_price,
0.21014981752461376,inhabitants,nr_crimes,
0.7197597221011122,inhabitants,charging_points,
-0.09171147895408874,inhabitants,jobs_count,
0.4140527911553911,inhabitants,Total nuisance registrations,
0.4281676109344528,inhabitants,Nuisance by confused person,
0.5717647802197782,inhabitants,Youth nuisance report,
0.07243269922103529,inhabitants,Nuisance due to alcohol/drugs,
-0.003238571879307043,inhabitants,Nuisance drifters,
-0.014851835113689928,inhabitants,Public intoxication,
0.27369393884606097,inhabitants,Noise nuisance catering,
0.34323769656329706,inhabitants,Noise nuisance event,
0.43185275886819213,inhabitants,Other noise nuisance,
0.6999253327756744,inhabitants, Accidents (road),
-0.03637677635895334,inhabitants, Encroachment on public order,
0.2746444318213839,inhabitants, Fraud (other),
0.8692561890308405,inhabitants, Horizontal Fraud,
-0.14690394132846396,inhabitants, Human trafficking,
0.05266180714460148,inhabitants, Quality of life (other),
0.26243865769101454,inhabitants, Road (other),
-0.034270292359045204,inhabitants, Special Laws,
-0.20460638177761314,inhabitants, Transport of hazardous substances,
0.12362511720751984,inhabitants,Abuse,
0.2471295869758688,inhabitants,Animals,
-0.01956993126014813,inhabitants,Arms Trade,
0.7152344809925374,inhabitants,Cybercrime,
0.1900344375835535,inhabitants,Discrimination,
0.13655228542597092,inhabitants,Domestic Violation,
0.1238650189713607,inhabitants,Drug trafficking,
-0.0011423843776770136,inhabitants,Drugs/drink nuisance,
0.3958566040485318,inhabitants,Fire/Explosion,
-0.11892228945461975,inhabitants,Fireworks,
0.5888006570703265,inhabitants,Home theft/burglary,
-0.15992939060993602,inhabitants,Immigration care,
0.7521740536985286,inhabitants,Motor Vehicle Theft,
0.18805412654302503,inhabitants,Murder, Manslaughter,
0.12531204006717694,inhabitants,Neighbor rumor (relationship problems),
0.3162024149387327,inhabitants,Open violence (person),
0.08980100653139376,inhabitants,Other property crimes,
-0.2554622702433308,inhabitants,People smuggling,
-0.03450740729506679,inhabitants,Pickpocketing,
0.0417679015226293,inhabitants,Robbery,
0.17017152561725782,inhabitants,Shoplifting,
0.22213662035793436,inhabitants,Street robbery,
-0.1620338458904022,inhabitants,Structure of the Environmental Management Act,
0.5258781553678005,inhabitants,Theft from/from motor vehicles,
0.30917996056117736,inhabitants,Theft of mopeds, mopeds and bicycles,
0.5507494410362122,inhabitants,Theft/burglary box/garage/shed,
0.2837624132993457,inhabitants,Theft/burglary of companies, etc.,
-0.16166610648255775,inhabitants,Thefts (water),
0.6699815347883432,inhabitants,Threat,
0.46394841293846645,inhabitants,Total felonies,
0.2179088197998739,inhabitants,Under the influence (away),
0.03495231015404895,inhabitants,Vertical Fraud,
-0.12650173112152852,inhabitants,drug_store_count,
-0.09046165064146916,light_per_1000,light_count,
-0.06130494713407003,light_per_1000,sport_building_count,
0.20305499287318965,light_per_1000,workplace_count,
-0.3801724044623694,light_per_1000,inhabitants,
0.24900660893065815,light_per_1000,sport_building_per_1000,
0.05420118118538852,light_per_1000,area_sqkm,
0.3251293598602371,light_per_1000,green_score,
0.5356103617822953,light_per_1000,livability_score,
0.32495462728240915,light_per_1000,house_price,
-0.274959358552859,light_per_1000,nr_crimes,
-0.4852675133828764,light_per_1000,charging_points,
-0.09793916306967787,light_per_1000,jobs_count,
-0.2559296807860123,light_per_1000,Total nuisance registrations,
-0.17367293026743524,light_per_1000,Nuisance by confused person,
-0.28005129611234714,light_per_1000,Youth nuisance report,
-0.1267427325897653,light_per_1000,Nuisance due to alcohol/drugs,
-0.010981627602280618,light_per_1000,Nuisance drifters,
-0.10555589145541569,light_per_1000,Public intoxication,
-0.10787054503845638,light_per_1000,Noise nuisance catering,
-0.1094786784272805,light_per_1000,Noise nuisance event,
-0.29449656727970075,light_per_1000,Other noise nuisance,
-0.04567354159196833,light_per_1000, Accidents (road),
0.049997883130133425,light_per_1000, Encroachment on public order,
-0.04373404591119857,light_per_1000, Fraud (other),
-0.23807286749134798,light_per_1000, Horizontal Fraud,
0.6908794649663015,light_per_1000, Human trafficking,
-0.13056204940585628,light_per_1000, Quality of life (other),
0.25500298365197244,light_per_1000, Road (other),
0.5072250676750591,light_per_1000, Special Laws,
0.24738183051373913,light_per_1000, Transport of hazardous substances,
-0.09683990797879535,light_per_1000,Abuse,
0.031854498257252416,light_per_1000,Animals,
0.4887532752423123,light_per_1000,Arms Trade,
-0.1950544360068364,light_per_1000,Cybercrime,
-0.13440751904218273,light_per_1000,Discrimination,
-0.01602676439796511,light_per_1000,Domestic Violation,
0.450144064820969,light_per_1000,Drug trafficking,
0.4604801015717896,light_per_1000,Drugs/drink nuisance,
0.08017575306777709,light_per_1000,Fire/Explosion,
0.6600560971622004,light_per_1000,Fireworks,
-0.22907227795726343,light_per_1000,Home theft/burglary,
0.06972970097549017,light_per_1000,Immigration care,
-0.23044235905927182,light_per_1000,Motor Vehicle Theft,
0.11543225110488736,light_per_1000,Murder, Manslaughter,
-0.04429742535058211,light_per_1000,Neighbor rumor (relationship problems),
-0.037905406490669834,light_per_1000,Open violence (person),
0.02647753243596709,light_per_1000,Other property crimes,
0.4645530417220816,light_per_1000,People smuggling,
-0.05271914660226393,light_per_1000,Pickpocketing,
-0.12672462509341695,light_per_1000,Robbery,
-0.05455223209662152,light_per_1000,Shoplifting,
0.0005963925279728484,light_per_1000,Street robbery,
0.6983803899764421,light_per_1000,Structure of the Environmental Management Act,
-0.0940999587270666,light_per_1000,Theft from/from motor vehicles,
-0.18755653076140172,light_per_1000,Theft of mopeds, mopeds and bicycles,
-0.1971981304769307,light_per_1000,Theft/burglary box/garage/shed,
0.10563014122101277,light_per_1000,Theft/burglary of companies, etc.,
0.23715002138563923,light_per_1000,Thefts (water),
-0.195416333752126,light_per_1000,Threat,
-0.05493759589670741,light_per_1000,Total felonies,
0.3794514338073463,light_per_1000,Under the influence (away),
-0.07601060806036748,light_per_1000,Vertical Fraud,
-0.12703083769755297,light_per_1000,drug_store_count,
-0.03959266179308921,sport_building_per_1000,light_count,
0.485135422250864,sport_building_per_1000,sport_building_count,
0.0617370577838721,sport_building_per_1000,workplace_count,
-0.2597484977104984,sport_building_per_1000,inhabitants,
0.24900660893065815,sport_building_per_1000,light_per_1000,
0.2612360265676243,sport_building_per_1000,area_sqkm,
0.42364374152606193,sport_building_per_1000,green_score,
0.1479601335076315,sport_building_per_1000,livability_score,
0.21446495862123693,sport_building_per_1000,house_price,
-0.1500065598033671,sport_building_per_1000,nr_crimes,
-0.015761632754320267,sport_building_per_1000,charging_points,
-0.10038285417777779,sport_building_per_1000,jobs_count,
-0.26943004874103127,sport_building_per_1000,Total nuisance registrations,
-0.23954108115582984,sport_building_per_1000,Nuisance by confused person,
-0.1391166830977964,sport_building_per_1000,Youth nuisance report,
-0.206501375601288,sport_building_per_1000,Nuisance due to alcohol/drugs,
-0.20085859186072397,sport_building_per_1000,Nuisance drifters,
-0.09686811525470851,sport_building_per_1000,Public intoxication,
-0.16292540065600175,sport_building_per_1000,Noise nuisance catering,
0.2623674597345328,sport_building_per_1000,Noise nuisance event,
-0.1951957513552585,sport_building_per_1000,Other noise nuisance,
0.0031534967668501177,sport_building_per_1000, Accidents (road),
0.014988302693224114,sport_building_per_1000, Encroachment on public order,
0.17886150528793823,sport_building_per_1000, Fraud (other),
-0.15277219704895564,sport_building_per_1000, Horizontal Fraud,
-0.06400338089425721,sport_building_per_1000, Human trafficking,
-0.03966620214063759,sport_building_per_1000, Quality of life (other),
-0.05336662194164654,sport_building_per_1000, Road (other),
0.16706893698100186,sport_building_per_1000, Special Laws,
-0.05371188397478793,sport_building_per_1000, Transport of hazardous substances,
-0.06269931617151274,sport_building_per_1000,Abuse,
0.3178789633271926,sport_building_per_1000,Animals,
0.04440366755549931,sport_building_per_1000,Arms Trade,
-0.17757782211647097,sport_building_per_1000,Cybercrime,
-0.1040395705142641,sport_building_per_1000,Discrimination,
0.1771801670379522,sport_building_per_1000,Domestic Violation,
0.012509609340387971,sport_building_per_1000,Drug trafficking,
-0.06037590764469006,sport_building_per_1000,Drugs/drink nuisance,
0.0015232468091996296,sport_building_per_1000,Fire/Explosion,
-0.04675265698700559,sport_building_per_1000,Fireworks,
-0.13000339179245526,sport_building_per_1000,Home theft/burglary,
0.4158873198530072,sport_building_per_1000,Immigration care,
-0.08334446818019482,sport_building_per_1000,Motor Vehicle Theft,
0.006548516927097126,sport_building_per_1000,Murder, Manslaughter,
-0.0226425370748178,sport_building_per_1000,Neighbor rumor (relationship problems),
-0.039650848696087114,sport_building_per_1000,Open violence (person),
-0.004477457470498251,sport_building_per_1000,Other property crimes,
-0.08174516981014229,sport_building_per_1000,People smuggling,
-0.05330799368268601,sport_building_per_1000,Pickpocketing,
-0.09050470884049532,sport_building_per_1000,Robbery,
0.12564561151170134,sport_building_per_1000,Shoplifting,
0.048554173379772525,sport_building_per_1000,Street robbery,
-0.03974224824009583,sport_building_per_1000,Structure of the Environmental Management Act,
0.2223980778308953,sport_building_per_1000,Theft from/from motor vehicles,
-0.11922245200447054,sport_building_per_1000,Theft of mopeds, mopeds and bicycles,
-0.12738743752462833,sport_building_per_1000,Theft/burglary box/garage/shed,
0.1085406417142067,sport_building_per_1000,Theft/burglary of companies, etc.,
-0.09228554697176657,sport_building_per_1000,Thefts (water),
-0.0637042816134346,sport_building_per_1000,Threat,
-0.04283238001408479,sport_building_per_1000,Total felonies,
-0.03911947133708665,sport_building_per_1000,Under the influence (away),
-0.07012235111928065,sport_building_per_1000,Vertical Fraud,
-0.10273959396085597,sport_building_per_1000,drug_store_count,
-0.17434114660090375,area_sqkm,light_count,
0.30572926345542834,area_sqkm,sport_building_count,
-0.1804041430859397,area_sqkm,workplace_count,
-0.28833963919878225,area_sqkm,inhabitants,
0.05420118118538852,area_sqkm,light_per_1000,
0.2612360265676243,area_sqkm,sport_building_per_1000,
0.5844600374423706,area_sqkm,green_score,
0.4007209109609912,area_sqkm,livability_score,
0.41562534989469346,area_sqkm,house_price,
-0.24195513936305701,area_sqkm,nr_crimes,
-0.12105415982938607,area_sqkm,charging_points,
0.014287039068400394,area_sqkm,jobs_count,
-0.37583346302758924,area_sqkm,Total nuisance registrations,
-0.29728177386975585,area_sqkm,Nuisance by confused person,
-0.23708124295914748,area_sqkm,Youth nuisance report,
-0.26239673046574463,area_sqkm,Nuisance due to alcohol/drugs,
-0.25061915830042303,area_sqkm,Nuisance drifters,
-0.16640814994817982,area_sqkm,Public intoxication,
-0.17737577740899874,area_sqkm,Noise nuisance catering,
0.3472319083893291,area_sqkm,Noise nuisance event,
-0.31542424070272734,area_sqkm,Other noise nuisance,
-0.20089312887656766,area_sqkm, Accidents (road),
-0.12717878619097556,area_sqkm, Encroachment on public order,
-0.09502724665421292,area_sqkm, Fraud (other),
-0.251225320306307,area_sqkm, Horizontal Fraud,
-0.027145408123101053,area_sqkm, Human trafficking,
-0.060496066904512175,area_sqkm, Quality of life (other),
0.06348396504972678,area_sqkm, Road (other),
0.016056244431899784,area_sqkm, Special Laws,
0.10893919206205901,area_sqkm, Transport of hazardous substances,
-0.15210630453907867,area_sqkm,Abuse,
0.032046481153443905,area_sqkm,Animals,
-0.17168322840506994,area_sqkm,Arms Trade,
-0.16552380946195333,area_sqkm,Cybercrime,
-0.2030733701988461,area_sqkm,Discrimination,
-0.15765557317824833,area_sqkm,Domestic Violation,
-0.04767566471853873,area_sqkm,Drug trafficking,
0.060301233964392874,area_sqkm,Drugs/drink nuisance,
-0.18297397013332892,area_sqkm,Fire/Explosion,
-0.016588888438470808,area_sqkm,Fireworks,
-0.19004047464926677,area_sqkm,Home theft/burglary,
0.10738855815170117,area_sqkm,Immigration care,
-0.22390636201118114,area_sqkm,Motor Vehicle Theft,
0.2307946528829632,area_sqkm,Murder, Manslaughter,
-0.048768530703000974,area_sqkm,Neighbor rumor (relationship problems),
-0.06671385582106563,area_sqkm,Open violence (person),
-0.18149097160977135,area_sqkm,Other property crimes,
0.13025784064188395,area_sqkm,People smuggling,
-0.11525902485526855,area_sqkm,Pickpocketing,
-0.21239609273123466,area_sqkm,Robbery,
-0.16013154480713823,area_sqkm,Shoplifting,
-0.1660383087985275,area_sqkm,Street robbery,
0.005716872986891175,area_sqkm,Structure of the Environmental Management Act,
-0.21266479277390588,area_sqkm,Theft from/from motor vehicles,
-0.28189290965946234,area_sqkm,Theft of mopeds, mopeds and bicycles,
-0.19749798450113432,area_sqkm,Theft/burglary box/garage/shed,
-0.1365098763724003,area_sqkm,Theft/burglary of companies, etc.,
-0.1667963411675467,area_sqkm,Thefts (water),
-0.3395998094081811,area_sqkm,Threat,
-0.26677240313107853,area_sqkm,Total felonies,
0.00767549096712548,area_sqkm,Under the influence (away),
-0.14086221733088836,area_sqkm,Vertical Fraud,
-0.3056967879910043,area_sqkm,drug_store_count,
0.1339157235543559,green_score,light_count,
0.38902236248372113,green_score,sport_building_count,
0.009084527203947163,green_score,workplace_count,
0.08455086332825607,green_score,inhabitants,
0.3251293598602371,green_score,light_per_1000,
0.42364374152606193,green_score,sport_building_per_1000,
0.5844600374423706,green_score,area_sqkm,
0.3417429163552314,green_score,livability_score,
0.057240630632296265,green_score,house_price,
-0.5231888392204436,green_score,nr_crimes,
0.07812715701486918,green_score,charging_points,
-0.26445596100227625,green_score,jobs_count,
-0.4603072648585169,green_score,Total nuisance registrations,
-0.2769727191959841,green_score,Nuisance by confused person,
-0.06886622752361006,green_score,Youth nuisance report,
-0.5969205129422761,green_score,Nuisance due to alcohol/drugs,
-0.5579280286110647,green_score,Nuisance drifters,
-0.5664802789751002,green_score,Public intoxication,
-0.40072717736093877,green_score,Noise nuisance catering,
0.09313052301141811,green_score,Noise nuisance event,
-0.10195486136074716,green_score,Other noise nuisance,
0.027099196898957796,green_score, Accidents (road),
-0.5520084249978082,green_score, Encroachment on public order,
-0.08513324471044867,green_score, Fraud (other),
0.013799305547792531,green_score, Horizontal Fraud,
-0.1578332372828672,green_score, Human trafficking,
0.1749738873643152,green_score, Quality of life (other),
0.06151752963804142,green_score, Road (other),
0.0013700478284667356,green_score, Special Laws,
0.1270160995323402,green_score, Transport of hazardous substances,
-0.503146358905867,green_score,Abuse,
0.07065288813921553,green_score,Animals,
-0.446541169553338,green_score,Arms Trade,
0.07108253917829542,green_score,Cybercrime,
-0.410939914944249,green_score,Discrimination,
-0.127329947976119,green_score,Domestic Violation,
-0.1699122150926694,green_score,Drug trafficking,
0.03606393194184928,green_score,Drugs/drink nuisance,
-0.16232775089416965,green_score,Fire/Explosion,
0.08320140330376283,green_score,Fireworks,
0.09292375288746683,green_score,Home theft/burglary,
-0.2389259577021316,green_score,Immigration care,
0.10302951723648109,green_score,Motor Vehicle Theft,
0.32811072271330666,green_score,Murder, Manslaughter,
0.11530064437005992,green_score,Neighbor rumor (relationship problems),
-0.3834955773703633,green_score,Open violence (person),
-0.6001059436012702,green_score,Other property crimes,
-0.0593152263074401,green_score,People smuggling,
-0.5680917893161236,green_score,Pickpocketing,
-0.2580546645419385,green_score,Robbery,
-0.2256771020885947,green_score,Shoplifting,
-0.4225927975621576,green_score,Street robbery,
-0.13281206450339042,green_score,Theft from/from motor vehicles,
-0.5964651615938863,green_score,Theft of mopeds, mopeds and bicycles,
0.0047673420139581636,green_score,Theft/burglary box/garage/shed,
-0.4211284295368235,green_score,Theft/burglary of companies, etc.,
-0.4766557779975286,green_score,Thefts (water),
-0.19751308636875806,green_score,Threat,
-0.48427149951231596,green_score,Total felonies,
-0.14290371618921752,green_score,Under the influence (away),
-0.5066639779178164,green_score,Vertical Fraud,
-0.8640463081412771,green_score,drug_store_count,
0.05734060563889,livability_score,light_count,
0.04826550558185928,livability_score,sport_building_count,
-0.007927802949845922,livability_score,workplace_count,
-0.05662595136298311,livability_score,inhabitants,
0.5356103617822953,livability_score,light_per_1000,
0.1479601335076315,livability_score,sport_building_per_1000,
0.4007209109609912,livability_score,area_sqkm,
0.3417429163552314,livability_score,green_score,
0.5088105879634073,livability_score,house_price,
-0.22131435898633978,livability_score,nr_crimes,
0.14925683434194958,livability_score,charging_points,
-0.3211156101606252,livability_score,jobs_count,
-0.44371744073894587,livability_score,Total nuisance registrations,
-0.40295882142654355,livability_score,Nuisance by confused person,
-0.1314709006014045,livability_score,Youth nuisance report,
-0.2319395314071052,livability_score,Nuisance due to alcohol/drugs,
-0.14837583083696562,livability_score,Nuisance drifters,
-0.1037184221505016,livability_score,Public intoxication,
0.08109939457756946,livability_score,Noise nuisance catering,
0.19333859730324748,livability_score,Noise nuisance event,
-0.4903956985870772,livability_score,Other noise nuisance,
-0.1733420401318115,livability_score, Accidents (road),
-0.12771240403324907,livability_score, Encroachment on public order,
0.05168067714494287,livability_score, Fraud (other),
-0.03149941609343529,livability_score, Horizontal Fraud,
-0.06413721852129385,livability_score, Human trafficking,
-0.3176461470323447,livability_score, Quality of life (other),
0.05218968529205314,livability_score, Road (other),
0.23946179869374362,livability_score, Special Laws,
0.42793910452943984,livability_score, Transport of hazardous substances,
-0.1176802316729464,livability_score,Abuse,
0.021328320759276403,livability_score,Animals,
-0.2860595581987132,livability_score,Arms Trade,
0.10187590382569903,livability_score,Cybercrime,
-0.11191737906435215,livability_score,Discrimination,
-0.5247036290879967,livability_score,Domestic Violation,
-0.021523848823763753,livability_score,Drug trafficking,
0.08363088710359476,livability_score,Drugs/drink nuisance,
-0.5237560018315598,livability_score,Fire/Explosion,
-0.12037179530994034,livability_score,Fireworks,
0.1016473875734204,livability_score,Home theft/burglary,
0.14011900904057506,livability_score,Immigration care,
-0.02386364797053281,livability_score,Motor Vehicle Theft,
-0.06294970459647808,livability_score,Murder, Manslaughter,
0.14708144869537157,livability_score,Neighbor rumor (relationship problems),
0.005779212034118484,livability_score,Open violence (person),
-0.08236851518705685,livability_score,Other property crimes,
0.21579797900578798,livability_score,People smuggling,
-0.07804334380347318,livability_score,Pickpocketing,
-0.48285965805552683,livability_score,Robbery,
-0.5060786090231086,livability_score,Shoplifting,
-0.504529153577529,livability_score,Street robbery,
-0.0794969866979451,livability_score,Theft from/from motor vehicles,
-0.15691915000174458,livability_score,Theft of mopeds, mopeds and bicycles,
-0.15578318607587352,livability_score,Theft/burglary box/garage/shed,
-0.04003507195975127,livability_score,Theft/burglary of companies, etc.,
-0.3806557206720292,livability_score,Thefts (water),
